dataset,adj_thresh,node_sample_ratio,method,adjacency_method,num_nodes,num_edges,avg_degree,density_pct,largest_cc_ratio_pct,num_connected_components,degree_std,clustering_coefficient,diameter,modularity,homophily
tuberculosis,0.33,full,random,wgcna,3814,7258816,3806.4058730991087,99.82706197479959,100.0,1,83.79762451444502,0.9988,2.0,0.0007574706883887306,0.0002635416023770268
tuberculosis,0.44,full,random,string,3814,87116,45.68222338751966,1.19806512949173,99.16098584163608,31,50.66552580061489,0.4039,8.0,0.5041638757857562,0.04932503788052711
tuberculosis,0.44,full,random,wgcna,3814,7057882,3701.039328788673,97.06371174373652,100.0,1,343.02406887131775,0.9869,3.0,0.00891723735037013,0.0002611264965892034
tuberculosis,0.56,full,random,string,3814,51793,27.159412690089145,0.7122846233959913,97.45673833245935,84,31.57066086491398,0.4775,11.0,0.5829043620265056,0.08188365223099647
tuberculosis,0.56,full,random,wgcna,3814,6616652,3469.6654431043526,90.99568431954766,99.94756161510226,3,691.5804045657974,0.9848,4.0,0.011838355558410141,0.0002513355697110865
tuberculosis,0.67,full,random,string,3814,35224,18.47089669638175,0.4844190059371034,93.07813319349764,222,23.13845532263763,0.5554,15.0,0.6913078820942544,0.11844197138314785
tuberculosis,0.67,full,random,wgcna,3814,6236128,3270.1248033560564,85.76251779061256,99.39695857367593,24,845.3908577135262,0.9805,5.0,0.012133366277577502,0.0003668943293017719
tuberculosis,0.78,full,random,string,3814,23204,12.167802831672784,0.31911363314116925,84.81908757210277,483,17.24414134254805,0.6507,17.0,0.761178369794438,0.17746940182727117
tuberculosis,0.78,full,random,wgcna,3814,5463468,2864.954378605139,75.1364903909032,97.74514944939696,85,1010.2372254675984,0.9566,7.0,0.0245705594488912,0.00035947863152122425
tuberculosis,0.89,full,random,string,3814,13973,7.3272155217619295,0.19216405774355966,50.55060304142632,1456,11.780678356766208,0.7224,19.0,0.7956210979579111,0.28855650182494813
tuberculosis,0.89,full,random,wgcna,3814,2822233,1479.93340325118,38.81283512329347,91.84583114840062,304,971.5550514014247,0.8475,6.0,0.09681178284791135,0.0010006260999711931
tuberculosis,1.0,full,random,string,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,1.0,full,random,wgcna,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,0.0,full,correlation,string,3814,664541,348.4745673833246,9.139117948684095,99.71158888306239,11,237.30604976842747,0.3171,5.0,0.2594968904212039,0.005969533858708492
tuberculosis,0.0,full,correlation,wgcna,3814,7275205,3815.0,100.0524521374246,100.0,1,0.0,1.0,1.0,0.00026205447131730307,0.0002650097145028903
tuberculosis,0.11,full,correlation,string,3814,664541,348.4745673833246,9.139117948684095,99.71158888306239,11,237.30604976842747,0.3171,5.0,0.2594968904212039,0.005969533858708492
tuberculosis,0.11,full,correlation,wgcna,3814,7275173,3814.9832197168325,100.05201205656525,100.0,1,0.4280803303574386,0.9999,1.0,0.00026209184357618443,0.0002655606952576935
tuberculosis,0.22,full,correlation,string,3814,300429,157.54011536444676,4.131657890491654,99.65915049816466,13,132.18352927750595,0.3142,6.0,0.34792088919350755,0.014818809102982734
tuberculosis,0.22,full,correlation,wgcna,3814,7273066,3813.8783429470373,100.02303548248197,100.0,1,28.100751161087565,0.9999,2.0,0.00031865722942238324,0.0002674250446785441
tuberculosis,0.33,full,correlation,string,3814,147058,77.11484006292606,2.0224190942283258,99.58049292081805,16,79.44641266660939,0.3575,6.0,0.425216044449629,0.03072937208448367
tuberculosis,0.33,full,correlation,wgcna,3814,7258816,3806.4058730991087,99.82706197479959,100.0,1,83.79762451444502,0.9989,2.0,0.0007575086349906038,0.0002635416023770268
tuberculosis,0.44,full,correlation,string,3814,87116,45.68222338751966,1.19806512949173,99.16098584163608,31,50.66552580061489,0.3954,8.0,0.497463404373427,0.04932503788052711
tuberculosis,0.44,full,correlation,wgcna,3814,7057882,3701.039328788673,97.06371174373652,100.0,1,343.02406887131775,0.987,2.0,0.00891724697544348,0.0002611264965892034
tuberculosis,0.56,full,correlation,string,3814,51793,27.159412690089145,0.7122846233959913,97.45673833245935,84,31.57066086491398,0.4821,11.0,0.598060382318941,0.08188365223099647
tuberculosis,0.56,full,correlation,wgcna,3814,6616652,3469.6654431043526,90.99568431954766,99.94756161510226,3,691.5804045657974,0.9854,4.0,0.011838255011773725,0.0002513355697110865
tuberculosis,0.67,full,correlation,string,3814,35224,18.47089669638175,0.4844190059371034,93.07813319349764,222,23.13845532263763,0.5564,15.0,0.6905196179285868,0.11844197138314785
tuberculosis,0.67,full,correlation,wgcna,3814,6236128,3270.1248033560564,85.76251779061256,99.39695857367593,24,845.3908577135263,0.9779,5.0,0.012133469398625252,0.0003668943293017719
tuberculosis,0.78,full,correlation,string,3814,23204,12.167802831672784,0.31911363314116925,84.81908757210277,483,17.244141342548048,0.6407,17.0,0.7611549052426602,0.17746940182727117
tuberculosis,0.78,full,correlation,wgcna,3814,5463468,2864.954378605139,75.1364903909032,97.74514944939696,85,1010.2372254675984,0.9597,6.0,0.024570627141139636,0.00035947863152122425
tuberculosis,0.89,full,correlation,string,3814,13973,7.3272155217619295,0.19216405774355966,50.55060304142632,1456,11.780678356766208,0.7257,19.0,0.7936045420216715,0.28855650182494813
tuberculosis,0.89,full,correlation,wgcna,3814,2822233,1479.93340325118,38.81283512329347,91.84583114840062,304,971.5550514014247,0.8565,6.0,0.09681450993786944,0.0010006260999711931
tuberculosis,1.0,full,correlation,string,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,1.0,full,correlation,wgcna,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,0.0,full,distance_correlation,string,3814,664541,348.4745673833246,9.139117948684095,99.71158888306239,11,237.30604976842747,0.3233,5.0,0.2539804809540396,0.005969533858708492
tuberculosis,0.0,full,distance_correlation,wgcna,3814,7275205,3815.0,100.0524521374246,100.0,1,0.0,1.0,1.0,0.00026205447131730307,0.0002650097145028903
tuberculosis,0.11,full,distance_correlation,string,3814,664541,348.4745673833246,9.139117948684095,99.71158888306239,11,237.30604976842747,0.3233,5.0,0.2539804809540396,0.005969533858708492
tuberculosis,0.11,full,distance_correlation,wgcna,3814,7275173,3814.9832197168325,100.05201205656525,100.0,1,0.42808033035743875,1.0,1.0,0.00026209184357618443,0.0002655606952576935
tuberculosis,0.22,full,distance_correlation,string,3814,300429,157.54011536444676,4.131657890491654,99.65915049816466,13,132.18352927750595,0.3135,6.0,0.3470461309153575,0.014818809102982734
tuberculosis,0.22,full,distance_correlation,wgcna,3814,7273066,3813.8783429470373,100.02303548248197,100.0,1,28.10075116108756,0.9999,2.0,0.00031867776062375984,0.0002674250446785441
tuberculosis,0.33,full,distance_correlation,string,3814,147058,77.11484006292606,2.0224190942283258,99.58049292081805,16,79.44641266660939,0.3514,7.0,0.4264478100670407,0.03072937208448367
tuberculosis,0.33,full,distance_correlation,wgcna,3814,7258816,3806.4058730991087,99.82706197479959,100.0,1,83.79762451444502,0.9988,2.0,0.0007566270350420554,0.0002635416023770268
tuberculosis,0.44,full,distance_correlation,string,3814,87116,45.68222338751966,1.19806512949173,99.16098584163608,31,50.66552580061489,0.4009,8.0,0.5021838179550041,0.04932503788052711
tuberculosis,0.44,full,distance_correlation,wgcna,3814,7057882,3701.039328788673,97.06371174373652,100.0,1,343.02406887131775,0.9854,3.0,0.008917250924989639,0.0002611264965892034
tuberculosis,0.56,full,distance_correlation,string,3814,51793,27.159412690089145,0.7122846233959913,97.45673833245935,84,31.57066086491398,0.4754,11.0,0.6037851792605589,0.08188365223099647
tuberculosis,0.56,full,distance_correlation,wgcna,3814,6616652,3469.6654431043526,90.99568431954766,99.94756161510226,3,691.5804045657974,0.9854,4.0,0.01183808296534478,0.0002513355697110865
tuberculosis,0.67,full,distance_correlation,string,3814,35224,18.47089669638175,0.4844190059371034,93.07813319349764,222,23.13845532263763,0.5588,15.0,0.6908161849130846,0.11844197138314785
tuberculosis,0.67,full,distance_correlation,wgcna,3814,6236128,3270.1248033560564,85.76251779061256,99.39695857367593,24,845.3908577135262,0.9803,5.0,0.012132724962760359,0.0003668943293017719
tuberculosis,0.78,full,distance_correlation,string,3814,23204,12.167802831672784,0.31911363314116925,84.81908757210277,483,17.244141342548048,0.6418,17.0,0.7632314155322053,0.17746940182727117
tuberculosis,0.78,full,distance_correlation,wgcna,3814,5463468,2864.954378605139,75.1364903909032,97.74514944939696,85,1010.2372254675984,0.9578,7.0,0.024570608176280304,0.00035947863152122425
tuberculosis,0.89,full,distance_correlation,string,3814,13973,7.3272155217619295,0.19216405774355966,50.55060304142632,1456,11.780678356766206,0.7268,19.0,0.7940985057091832,0.28855650182494813
tuberculosis,0.89,full,distance_correlation,wgcna,3814,2822233,1479.93340325118,38.81283512329347,91.84583114840062,304,971.5550514014247,0.8445,7.0,0.09681450993786944,0.0010006260999711931
tuberculosis,1.0,full,distance_correlation,string,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,1.0,full,distance_correlation,wgcna,3814,3814,2.0,0.05245213742460005,0.026219192448872573,3814,0.0,0.0,0.0,0.0,0.9981646565285789
tuberculosis,0.0,1.0,variance,string,336,5601,33.339285714285715,9.952025586353946,98.51190476190477,6,21.734690933298,0.397,5.0,0.3017351532877819,0.08944831280128548
tuberculosis,0.0,1.0,variance,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.009891196834817012
tuberculosis,0.11,1.0,variance,string,336,5601,33.339285714285715,9.952025586353946,98.51190476190477,6,21.734690933298,0.397,5.0,0.3017351532877819,0.08944831280128548
tuberculosis,0.11,1.0,variance,wgcna,336,56587,336.82738095238096,100.54548685145701,100.0,1,1.274740981204024,0.9995,1.0,0.002997464246592486,0.009984625444006573
tuberculosis,0.22,1.0,variance,string,336,2786,16.583333333333332,4.9502487562189055,95.83333333333334,14,12.281381895773833,0.4482,5.0,0.42571669170864246,0.18521177315147164
tuberculosis,0.22,1.0,variance,wgcna,336,55905,332.76785714285717,99.33368869936035,100.0,1,19.98212689901061,0.9943,1.0,0.005082295841848648,0.00982023074859136
tuberculosis,0.33,1.0,variance,string,336,1579,9.398809523809524,2.8056147832267233,91.07142857142857,31,7.67350100217531,0.5965,9.0,0.5876254115089558,0.26789107029765674
tuberculosis,0.33,1.0,variance,wgcna,336,48570,289.10714285714283,86.30063965884861,100.0,1,54.66206089565728,0.9318,3.0,0.06067492907828927,0.012312126827259625
tuberculosis,0.44,1.0,variance,string,336,1085,6.458333333333333,1.9278606965174128,73.21428571428571,76,5.2268243188687205,0.6627,11.0,0.6736531923168605,0.3695852534562212
tuberculosis,0.44,1.0,variance,wgcna,336,30121,179.29166666666666,53.51990049751244,100.0,1,59.91927646809762,0.8716,3.0,0.3018295983652429,0.020882440822017862
tuberculosis,0.56,1.0,variance,string,336,772,4.595238095238095,1.3717128642501777,53.57142857142857,121,3.3801558417829245,0.7272,13.0,0.7714212593240024,0.5
tuberculosis,0.56,1.0,variance,wgcna,336,20606,122.6547619047619,36.61336176261549,96.42857142857143,12,65.47209402769917,0.9075,4.0,0.34650442170917206,0.02892361448121906
tuberculosis,0.67,1.0,variance,string,336,617,3.6726190476190474,1.0963041933191187,38.98809523809524,166,2.5785216875121533,0.7576,14.0,0.7942841490138788,0.5948136142625607
tuberculosis,0.67,1.0,variance,wgcna,336,16398,97.60714285714286,29.136460554371002,83.92857142857143,50,78.25131489191044,0.9271,5.0,0.16267810098185412,0.02756433711428223
tuberculosis,0.78,1.0,variance,string,336,508,3.0238095238095237,0.9026297085998579,17.559523809523807,231,2.102867602630991,0.8006,11.0,0.6846515591465725,0.7559055118110236
tuberculosis,0.78,1.0,variance,wgcna,336,14858,88.44047619047619,26.400142146410804,61.60714285714286,111,83.00456831812333,0.9677,7.0,0.027982519799631927,0.02544083995154126
tuberculosis,0.89,1.0,variance,string,336,417,2.482142857142857,0.7409381663113007,6.25,282,1.2367065242857274,0.8438,6.0,0.5401773716742811,0.841726618705036
tuberculosis,0.89,1.0,variance,wgcna,336,12906,76.82142857142857,22.9317697228145,50.297619047619044,161,77.40157509076033,0.9622,2.0,0.0271759121345378,0.028358902835890282
tuberculosis,1.0,1.0,variance,string,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,1.0
tuberculosis,1.0,1.0,variance,wgcna,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,1.0
tuberculosis,0.0,1.0,random,string,336,6388,38.023809523809526,11.350390902629709,97.61904761904762,9,22.57670849437334,0.3792,5.0,0.30498761804620633,0.07733249843456481
tuberculosis,0.0,1.0,random,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.00582874099194574
tuberculosis,0.11,1.0,random,string,336,6388,38.023809523809526,11.350390902629709,97.61904761904762,9,22.57670849437334,0.3792,5.0,0.30498761804620633,0.07733249843456481
tuberculosis,0.11,1.0,random,wgcna,336,55095,327.94642857142856,97.89445628997868,100.0,1,32.85298401475076,0.993,2.0,0.007689546394058134,0.005499591614484073
tuberculosis,0.22,1.0,random,string,336,3071,18.279761904761905,5.456645344705046,96.42857142857143,13,12.560058384019452,0.4252,7.0,0.4350766515048227,0.14229892543145556
tuberculosis,0.22,1.0,random,wgcna,336,52649,313.38690476190476,93.54832977967307,99.70238095238095,2,53.92470782701586,0.9866,3.0,0.009569479791078915,0.005451195654238447
tuberculosis,0.33,1.0,random,string,336,1604,9.547619047619047,2.850035536602701,91.07142857142857,28,7.454073290274255,0.5493,9.0,0.5897331219399446,0.26184538653366585
tuberculosis,0.33,1.0,random,wgcna,336,49796,296.4047619047619,88.47903340440654,98.80952380952381,5,66.11554082989132,0.9753,3.0,0.015985246819248795,0.0060647441561571215
tuberculosis,0.44,1.0,random,string,336,1035,6.160714285714286,1.8390191897654582,79.16666666666666,61,4.765738783909855,0.6456,11.0,0.7002041498006847,0.37971014492753624
tuberculosis,0.44,1.0,random,wgcna,336,44141,262.7440476190476,78.43105899076048,98.51190476190477,6,84.78396896312763,0.957,4.0,0.025560396646609976,0.0059581794703337035
tuberculosis,0.56,1.0,random,string,336,719,4.279761904761905,1.2775408670931059,58.03571428571429,113,2.902022273629889,0.7093,14.0,0.7861088715697693,0.5243393602225312
tuberculosis,0.56,1.0,random,wgcna,336,36234,215.67857142857142,64.3816631130064,92.85714285714286,25,95.34213587994377,0.9278,5.0,0.04129017450981156,0.008555500358779047
tuberculosis,0.67,1.0,random,string,336,569,3.386904761904762,1.0110163468372424,30.952380952380953,180,2.207739619843097,0.7546,16.0,0.7734646144560132,0.655536028119508
tuberculosis,0.67,1.0,random,wgcna,336,25213,150.07738095238096,44.79921819474058,88.98809523809523,38,91.19837071851677,0.8793,6.0,0.07863648178658912,0.009003291952564153
tuberculosis,0.78,1.0,random,string,336,449,2.6726190476190474,0.7977967306325516,8.928571428571429,253,1.5059288535711575,0.7716,8.0,0.5335184951395026,0.7639198218262806
tuberculosis,0.78,1.0,random,wgcna,336,9932,59.11904761904762,17.647476901208243,77.67857142857143,75,54.24512371367604,0.7725,8.0,0.20896030682740555,0.02698348771647201
tuberculosis,0.89,1.0,random,string,336,400,2.380952380952381,0.7107320540156361,6.547619047619048,284,1.0224243120754233,0.8014,5.0,0.5623140495867769,0.845
tuberculosis,0.89,1.0,random,wgcna,336,702,4.178571428571429,1.2473347547974414,33.63095238095239,213,4.075655700345051,0.7007,7.0,0.6168104983040048,0.4672364672364672
tuberculosis,1.0,1.0,random,string,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,1.0
tuberculosis,1.0,1.0,random,wgcna,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,1.0
tuberculosis,0.0,1.0,correlation,string,336,5466,32.535714285714285,9.712153518123667,97.02380952380952,11,21.187342598696937,0.3857,5.0,0.31027579473430744,0.06769118185144529
tuberculosis,0.0,1.0,correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.004027130139889784
tuberculosis,0.11,1.0,correlation,string,336,5466,32.535714285714285,9.712153518123667,97.02380952380952,11,21.187342598696937,0.3857,5.0,0.31027579473430744,0.06769118185144529
tuberculosis,0.11,1.0,correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.004027130139889784
tuberculosis,0.22,1.0,correlation,string,336,2757,16.410714285714285,4.8987206823027725,94.34523809523809,20,12.428763853190201,0.4531,6.0,0.4380727562893476,0.1211461733768589
tuberculosis,0.22,1.0,correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.004027130139889784
tuberculosis,0.33,1.0,correlation,string,336,1591,9.470238095238095,2.8269367448471927,88.39285714285714,39,7.8193331794905685,0.5767,7.0,0.586488573957194,0.21684475172847265
tuberculosis,0.33,1.0,correlation,wgcna,336,56610,336.9642857142857,100.5863539445629,100.0,1,0.3253726278265821,1.0,1.0,0.002960217301375068,0.00402755696873344
tuberculosis,0.44,1.0,correlation,string,336,1067,6.351190476190476,1.8958777540867093,73.21428571428571,73,5.316909101375559,0.6479,10.0,0.6892820920479154,0.3139643861293346
tuberculosis,0.44,1.0,correlation,wgcna,336,56306,335.1547619047619,100.046197583511,100.0,1,10.868252200592865,0.9974,2.0,0.003930889503244686,0.004653145313110504
tuberculosis,0.56,1.0,correlation,string,336,766,4.559523809523809,1.3610518834399432,57.14285714285714,126,3.512227588067933,0.7099,11.0,0.7726005131886174,0.4360313315926893
tuberculosis,0.56,1.0,correlation,wgcna,336,54677,325.4583333333333,97.15174129353234,99.70238095238095,2,40.648662217585525,0.9956,3.0,0.004326334345386917,0.004261389615377581
tuberculosis,0.67,1.0,correlation,string,336,615,3.6607142857142856,1.0927505330490406,41.66666666666667,169,2.3473144663810244,0.7329,15.0,0.8283828598714033,0.5186991869918699
tuberculosis,0.67,1.0,correlation,wgcna,336,52087,310.0416666666667,92.5497512437811,98.80952380952381,5,58.90805529106018,0.9865,3.0,0.008230642342604885,0.004127709409257588
tuberculosis,0.78,1.0,correlation,string,336,504,3.0,0.8955223880597015,13.392857142857142,222,1.7677669529663689,0.811,11.0,0.7328950572193815,0.6130952380952381
tuberculosis,0.78,1.0,correlation,wgcna,336,46538,277.01190476190476,82.69012082444918,96.42857142857143,13,81.26151845791566,0.9747,3.0,0.019303821625587202,0.003631440972968327
tuberculosis,0.89,1.0,correlation,string,336,434,2.5833333333333335,0.7711442786069652,5.357142857142857,261,1.2316107661778048,0.8184,8.0,0.6383105294467578,0.7373271889400922
tuberculosis,0.89,1.0,correlation,wgcna,336,32621,194.17261904761904,57.96197583511017,91.07142857142857,31,98.31690724531283,0.9251,5.0,0.04471454691016655,0.0028202691517733975
tuberculosis,1.0,1.0,correlation,string,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,0.9970238095238095
tuberculosis,1.0,1.0,correlation,wgcna,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,0.9970238095238095
tuberculosis,0.0,1.0,distance_correlation,string,336,5063,30.136904761904763,8.996090973702914,96.72619047619048,11,18.231620097289273,0.3613,6.0,0.3240372081231545,0.081177167687142
tuberculosis,0.0,1.0,distance_correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.0036738731100748904
tuberculosis,0.11,1.0,distance_correlation,string,336,5063,30.136904761904763,8.996090973702914,96.72619047619048,11,18.231620097289273,0.3613,6.0,0.3240372081231545,0.081177167687142
tuberculosis,0.11,1.0,distance_correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.0036738731100748904
tuberculosis,0.22,1.0,distance_correlation,string,336,2546,15.154761904761905,4.523809523809524,94.64285714285714,19,10.282027833646536,0.4239,5.0,0.4654902278030364,0.13511390416339356
tuberculosis,0.22,1.0,distance_correlation,wgcna,336,56616,337.0,100.59701492537314,100.0,1,0.0,1.0,1.0,0.002958527624699731,0.0036738731100748904
tuberculosis,0.33,1.0,distance_correlation,string,336,1431,8.517857142857142,2.5426439232409384,88.09523809523809,39,6.284877176401221,0.554,9.0,0.6146856847564506,0.2487770789657582
tuberculosis,0.33,1.0,distance_correlation,wgcna,336,56281,335.0059523809524,100.00177683013504,100.0,1,5.960182387559169,0.9951,1.0,0.00453548772439149,0.004353156482649562
tuberculosis,0.44,1.0,distance_correlation,string,336,951,5.660714285714286,1.6897654584221748,69.94047619047619,86,4.1688047235543735,0.6384,12.0,0.7183145569875036,0.334384858044164
tuberculosis,0.44,1.0,distance_correlation,wgcna,336,52636,313.3095238095238,93.52523098791755,100.0,1,45.826530107329795,0.9727,3.0,0.02027804551377183,0.0038566760392127063
tuberculosis,0.56,1.0,distance_correlation,string,336,683,4.065476190476191,1.2135749822316986,49.404761904761905,139,2.8715349324848423,0.7447,12.0,0.7888970051132214,0.4816983894582723
tuberculosis,0.56,1.0,distance_correlation,wgcna,336,46591,277.32738095238096,82.78429282160626,99.70238095238095,2,81.08079428979713,0.9853,3.0,0.02257915715732241,0.00487218561524758
tuberculosis,0.67,1.0,distance_correlation,string,336,575,3.4226190476190474,1.0216773276474769,34.523809523809526,182,2.1930545772243804,0.7555,12.0,0.7897957517173799,0.5443478260869565
tuberculosis,0.67,1.0,distance_correlation,wgcna,336,43549,259.2202380952381,77.37917555081735,98.51190476190477,6,89.19543987884923,0.9794,4.0,0.02326980453845167,0.0038347608441066383
tuberculosis,0.78,1.0,distance_correlation,string,336,500,2.9761904761904763,0.8884150675195452,24.404761904761905,223,1.7676066040202396,0.7919,15.0,0.7881746031746032,0.638
tuberculosis,0.78,1.0,distance_correlation,wgcna,336,38367,228.375,68.17164179104478,95.53571428571429,15,96.23676083963322,0.9655,5.0,0.035705658504773696,0.004300570803033857
tuberculosis,0.89,1.0,distance_correlation,string,336,423,2.517857142857143,0.7515991471215352,5.357142857142857,270,1.177533814526675,0.7983,8.0,0.6099773242630385,0.7565011820330969
tuberculosis,0.89,1.0,distance_correlation,wgcna,336,26228,156.11904761904762,46.60270078180526,83.03571428571429,35,93.7578764642895,0.9016,6.0,0.055682002723058996,0.008197346347414976
tuberculosis,1.0,1.0,distance_correlation,string,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,0.9970238095238095
tuberculosis,1.0,1.0,distance_correlation,wgcna,336,336,2.0,0.5970149253731344,0.2976190476190476,336,0.0,0.0,0.0,0.0,0.9970238095238095
