dataset,adj_thresh,node_sample_ratio,method,adjacency_method,num_nodes,num_edges,avg_degree,density_pct,largest_cc_ratio_pct,num_connected_components,degree_std,clustering_coefficient,diameter,modularity,homophily
motrpac,0.89,full,random,wgcna,4976,5197,2.0888263665594855,0.04198645962933639,1.647909967845659,4849,0.6870323235345859,0.7677,14.0,0.7309719743538898,0.9493938810852415
motrpac,1.0,full,random,string,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,1.0,full,random,wgcna,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,0.0,full,correlation,string,4976,1005074,403.96864951768487,8.119972854626832,99.31672025723472,35,347.43204681231623,0.3461,3.0,0.27546487096916444,0.0037877808002196854
motrpac,0.0,full,correlation,wgcna,4976,5753225,2312.389469453376,46.48019034077138,100.0,1,229.7946339579321,0.6735,2.0,0.29644823374312707,0.0008510009603309448
motrpac,0.11,full,correlation,string,4976,1005074,403.96864951768487,8.119972854626832,99.31672025723472,35,347.43204681231623,0.3461,3.0,0.27546487096916444,0.0037877808002196854
motrpac,0.11,full,correlation,wgcna,4976,370057,148.73673633440515,2.9896831424001036,49.51768488745981,2407,278.1587662853253,0.8212,15.0,0.21137666860649387,0.012471051756891506
motrpac,0.22,full,correlation,string,4976,515322,207.12299035369776,4.1632761880140245,99.31672025723472,35,223.2904771918467,0.33,4.0,0.33650946903634144,0.009361137308323728
motrpac,0.22,full,correlation,wgcna,4976,211908,85.17202572347267,1.7120005170547272,31.410771704180064,3078,187.7609324497973,0.8117,11.0,0.18959166410273817,0.0220992128659607
motrpac,0.33,full,correlation,string,4976,259881,104.45377813504822,2.0995734298502153,99.15594855305466,43,132.05688461230275,0.3612,6.0,0.39040670661606,0.015722580719637065
motrpac,0.33,full,correlation,wgcna,4976,124930,50.213022508038584,1.0093069850862026,25.683279742765276,3488,126.07724100162362,0.7983,19.0,0.2046438206937683,0.03955815256543664
motrpac,0.44,full,correlation,string,4976,151939,61.068729903536976,1.2275121588650648,96.9855305466238,144,85.87320123875291,0.4437,9.0,0.44339102702683314,0.0295908226327671
motrpac,0.44,full,correlation,wgcna,4976,72383,29.092845659163988,0.5847808172696278,17.162379421221864,3817,81.48773789911637,0.7787,11.0,0.1930428246322811,0.07389856734316069
motrpac,0.56,full,correlation,string,4976,90212,36.258842443729904,0.7288209536428121,91.90112540192926,393,53.741795550704865,0.5006,9.0,0.4978297109688024,0.05109076397818472
motrpac,0.56,full,correlation,wgcna,4976,37050,14.891479099678456,0.2993262130588635,13.0024115755627,4142,45.36065151129673,0.7625,8.0,0.2561817793010785,0.14215924426450743
motrpac,0.67,full,correlation,string,4976,57621,23.159565916398712,0.46551891289243646,86.41479099678456,658,34.388576841371545,0.5468,11.0,0.5902947240190569,0.08047413269467729
motrpac,0.67,full,correlation,wgcna,4976,17598,7.073151125401929,0.142173891967878,9.62620578778135,4366,21.47597070502616,0.7305,9.0,0.3110359654682357,0.2886123423116263
motrpac,0.78,full,correlation,string,4976,36698,14.75,0.2964824120603015,79.72266881028939,957,21.08038034977828,0.5948,11.0,0.6645832742138945,0.12398495830835468
motrpac,0.78,full,correlation,wgcna,4976,8133,3.2688906752411575,0.06570634523097804,6.04903536977492,4616,6.957903742713838,0.7448,10.0,0.4406826555864027,0.6145333825156769
motrpac,0.89,full,correlation,string,4976,23688,9.520900321543408,0.19137488083504337,68.62942122186494,1463,12.70693523427038,0.6384,16.0,0.7389921399488406,0.20301418439716312
motrpac,0.89,full,correlation,wgcna,4976,5197,2.0888263665594855,0.04198645962933639,1.647909967845659,4849,0.6870323235345858,0.7591,14.0,0.7289146671954524,0.9493938810852415
motrpac,1.0,full,correlation,string,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,1.0,full,correlation,wgcna,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,0.0,full,distance_correlation,string,4976,1005074,403.96864951768487,8.119972854626832,99.31672025723472,35,347.4320468123162,0.3449,4.0,0.2755666947806569,0.0037877808002196854
motrpac,0.0,full,distance_correlation,wgcna,4976,5753225,2312.389469453376,46.48019034077138,100.0,1,229.7946339579321,0.6658,2.0,0.29644823374312707,0.0008510009603309448
motrpac,0.11,full,distance_correlation,string,4976,1005074,403.96864951768487,8.119972854626832,99.31672025723472,35,347.4320468123162,0.3449,4.0,0.2755666947806569,0.0037877808002196854
motrpac,0.11,full,distance_correlation,wgcna,4976,370057,148.73673633440515,2.9896831424001036,49.51768488745981,2407,278.1587662853253,0.8267,15.0,0.21138653750188371,0.012471051756891506
motrpac,0.22,full,distance_correlation,string,4976,515322,207.12299035369776,4.1632761880140245,99.31672025723472,35,223.2904771918467,0.3419,5.0,0.3364723610141022,0.009361137308323728
motrpac,0.22,full,distance_correlation,wgcna,4976,211908,85.17202572347267,1.7120005170547272,31.410771704180064,3078,187.7609324497973,0.8189,11.0,0.18960084439164293,0.0220992128659607
motrpac,0.33,full,distance_correlation,string,4976,259881,104.45377813504822,2.0995734298502153,99.15594855305466,43,132.05688461230278,0.3511,6.0,0.38269427339127304,0.015722580719637065
motrpac,0.33,full,distance_correlation,wgcna,4976,124930,50.213022508038584,1.0093069850862026,25.683279742765276,3488,126.07724100162362,0.8041,19.0,0.20468466496311308,0.03955815256543664
motrpac,0.44,full,distance_correlation,string,4976,151939,61.068729903536976,1.2275121588650648,96.9855305466238,144,85.87320123875293,0.4414,9.0,0.4451015168247283,0.0295908226327671
motrpac,0.44,full,distance_correlation,wgcna,4976,72383,29.092845659163988,0.5847808172696278,17.162379421221864,3817,81.48773789911637,0.7816,11.0,0.1927739394462329,0.07389856734316069
motrpac,0.56,full,distance_correlation,string,4976,90212,36.258842443729904,0.7288209536428121,91.90112540192926,393,53.741795550704865,0.4936,10.0,0.5174626151409849,0.05109076397818472
motrpac,0.56,full,distance_correlation,wgcna,4976,37050,14.891479099678456,0.2993262130588635,13.0024115755627,4142,45.36065151129673,0.7603,7.0,0.2526818023385824,0.14215924426450743
motrpac,0.67,full,distance_correlation,string,4976,57621,23.159565916398712,0.46551891289243646,86.41479099678456,658,34.388576841371545,0.5526,12.0,0.5943711809806604,0.08047413269467729
motrpac,0.67,full,distance_correlation,wgcna,4976,17598,7.073151125401929,0.142173891967878,9.62620578778135,4366,21.47597070502616,0.7342,9.0,0.3091189993035221,0.2886123423116263
motrpac,0.78,full,distance_correlation,string,4976,36698,14.75,0.2964824120603015,79.72266881028939,957,21.08038034977828,0.5875,11.0,0.6514112960263502,0.12398495830835468
motrpac,0.78,full,distance_correlation,wgcna,4976,8133,3.2688906752411575,0.06570634523097804,6.04903536977492,4616,6.957903742713839,0.735,10.0,0.440613304019466,0.6145333825156769
motrpac,0.89,full,distance_correlation,string,4976,23688,9.520900321543408,0.19137488083504337,68.62942122186494,1463,12.706935234270379,0.6444,16.0,0.7395619768167688,0.20301418439716312
motrpac,0.89,full,distance_correlation,wgcna,4976,5197,2.0888263665594855,0.04198645962933639,1.647909967845659,4849,0.6870323235345859,0.763,14.0,0.7350535395597859,0.9493938810852415
motrpac,1.0,full,distance_correlation,string,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,1.0,full,distance_correlation,wgcna,4976,4976,2.0,0.04020100502512563,0.02009646302250804,4976,0.0,0.0,0.0,0.0,0.9933681672025724
motrpac,0.0,1.0,variance,string,392,9532,48.63265306122449,12.438018685735164,98.72448979591837,6,36.10843582681511,0.4861,4.0,0.3221427085702924,0.029479647503147292
motrpac,0.0,1.0,variance,wgcna,392,48768,248.81632653061226,63.635889138264,100.0,1,84.85820669592589,0.8032,2.0,0.11238603554274158,0.004798228346456693
motrpac,0.11,1.0,variance,string,392,9532,48.63265306122449,12.438018685735164,98.72448979591837,6,36.10843582681511,0.4861,4.0,0.3221427085702924,0.029479647503147292
motrpac,0.11,1.0,variance,wgcna,392,5180,26.428571428571427,6.759225429302155,48.46938775510204,171,34.884576441020286,0.7644,7.0,0.19894934525938854,0.0916988416988417
motrpac,0.22,1.0,variance,string,392,5382,27.459183673469386,7.022809123649459,97.95918367346938,9,24.368312632558307,0.4982,5.0,0.39151002587407235,0.0650315867707172
motrpac,0.22,1.0,variance,wgcna,392,2344,11.959183673469388,3.0586147502479255,39.795918367346935,218,17.806309571556394,0.7302,6.0,0.30405326844338876,0.21416382252559726
motrpac,0.33,1.0,variance,string,392,3018,15.39795918367347,3.9380969779216035,91.83673469387756,32,15.216793754322865,0.5451,7.0,0.4646241256533926,0.11795891318754141
motrpac,0.33,1.0,variance,wgcna,392,1199,6.11734693877551,1.5645388590218696,28.57142857142857,263,8.98760513276427,0.7452,6.0,0.3959504169126145,0.3653044203502919
motrpac,0.44,1.0,variance,string,392,1993,10.168367346938776,2.6006054595751347,84.43877551020408,60,10.471643897014095,0.6163,9.0,0.5396280437058713,0.2022077270446563
motrpac,0.44,1.0,variance,wgcna,392,723,3.688775510204082,0.9434208465995094,19.132653061224488,303,4.390397282313197,0.7678,7.0,0.5196965391452607,0.6085753803596127
motrpac,0.56,1.0,variance,string,392,1349,6.88265306122449,1.7602693251213528,71.68367346938776,104,7.146892081923015,0.6706,9.0,0.6301399707345391,0.2965159377316531
motrpac,0.56,1.0,variance,wgcna,392,513,2.61734693877551,0.6693981940602328,11.224489795918368,337,1.8807578536651872,0.7723,10.0,0.5973857340720222,0.7875243664717348
motrpac,0.67,1.0,variance,string,392,1006,5.13265306122449,1.3126989926405346,58.16326530612245,148,4.850600120881406,0.7354,12.0,0.704711582826564,0.4165009940357853
motrpac,0.67,1.0,variance,wgcna,392,426,2.173469387755102,0.5558745237225324,3.316326530612245,367,0.7322806170615982,0.8322,4.0,0.4297520661157025,0.9178403755868545
motrpac,0.78,1.0,variance,string,392,826,4.214285714285714,1.0778224333211546,45.91836734693878,182,3.554962039465515,0.7642,12.0,0.7532809073724007,0.48062953995157387
motrpac,0.78,1.0,variance,wgcna,392,398,2.0306122448979593,0.519338170050629,0.7653061224489796,386,0.18648639676017414,0.8897,2.0,0.26,0.9773869346733668
motrpac,0.89,1.0,variance,string,392,680,3.4693877551020407,0.8873114463176575,33.16326530612245,227,2.496749240114699,0.7587,17.0,0.7878054443498512,0.5985294117647059
motrpac,0.89,1.0,variance,wgcna,392,394,2.010204081632653,0.5141186909546428,0.5102040816326531,390,0.10049854899791943,1.0,1.0,0.16666666666666663,0.9923857868020305
motrpac,1.0,1.0,variance,string,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9974489795918368
motrpac,1.0,1.0,variance,wgcna,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9974489795918368
motrpac,0.0,1.0,random,string,392,8555,43.64795918367347,11.16316091654053,99.23469387755102,4,38.122366699535384,0.4842,4.0,0.2673512331099854,0.03787258912916423
motrpac,0.0,1.0,random,wgcna,392,35953,183.43367346938774,46.91398298449815,100.0,1,20.645592719767592,0.6804,2.0,0.30293842510770325,0.01891358162044892
motrpac,0.11,1.0,random,string,392,8555,43.64795918367347,11.16316091654053,99.23469387755102,4,38.122366699535384,0.4842,4.0,0.2673512331099854,0.03787258912916423
motrpac,0.11,1.0,random,wgcna,392,4146,21.153061224489797,5.409990082989718,42.857142857142854,192,30.730511342371095,0.8634,10.0,0.20973023848577915,0.09720212252773758
motrpac,0.22,1.0,random,string,392,4850,24.744897959183675,6.328618403883292,96.42857142857143,15,26.09776017619285,0.5216,5.0,0.3263709942525079,0.07463917525773196
motrpac,0.22,1.0,random,wgcna,392,2677,13.658163265306122,3.493136384988778,27.29591836734694,248,22.271984889365385,0.85,8.0,0.12464834986923824,0.13634665670526708
motrpac,0.33,1.0,random,string,392,2713,13.841836734693878,3.540111696852654,87.24489795918367,49,16.301855556518383,0.5839,7.0,0.3977608280052835,0.1363803907113896
motrpac,0.33,1.0,random,wgcna,392,1761,8.98469387755102,2.2978756720079336,20.918367346938776,286,15.501473610272106,0.8245,6.0,0.16787887322012374,0.21465076660988075
motrpac,0.44,1.0,random,string,392,1838,9.377551020408163,2.398350644605668,77.8061224489796,86,11.766014103342304,0.6644,8.0,0.4677105368713511,0.20620239390642003
motrpac,0.44,1.0,random,wgcna,392,1183,6.035714285714286,1.5436609426379246,17.602040816326532,310,10.355849672961634,0.8212,5.0,0.22429486014457495,0.32628909551986474
motrpac,0.56,1.0,random,string,392,1278,6.520408163265306,1.6676235711675975,65.05102040816327,132,8.096017655256137,0.6899,8.0,0.5476807234761009,0.297339593114241
motrpac,0.56,1.0,random,wgcna,392,784,4.0,1.0230179028132993,13.520408163265307,333,6.002550478329854,0.8089,6.0,0.28438732424554186,0.48596938775510207
motrpac,0.67,1.0,random,string,392,962,4.908163265306122,1.2552847225846862,50.76530612244898,182,5.651596730659177,0.7233,9.0,0.611056871308194,0.3991683991683992
motrpac,0.67,1.0,random,wgcna,392,564,2.877551020408163,0.7359465525340572,9.948979591836734,349,3.114368629703721,0.7844,6.0,0.38944156093810073,0.6684397163120568
motrpac,0.78,1.0,random,string,392,727,3.7091836734693877,0.9486403256954956,38.01020408163265,218,3.4893595323290914,0.7611,14.0,0.6814260156971376,0.530949105914718
motrpac,0.78,1.0,random,wgcna,392,435,2.2193877551020407,0.5676183516885015,5.612244897959184,369,1.0065254605359992,0.7616,6.0,0.5303602922650541,0.9080459770114943
motrpac,0.89,1.0,random,string,392,580,2.9591836734693877,0.7568244689180019,24.744897959183675,267,2.188412747636779,0.7749,13.0,0.7121264197222266,0.646551724137931
motrpac,0.89,1.0,random,wgcna,392,395,2.0153061224489797,0.5154235607286393,0.7653061224489796,389,0.14203480517423528,0.8897,2.0,0.26,0.9898734177215189
motrpac,1.0,1.0,random,string,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9897959183673469
motrpac,1.0,1.0,random,wgcna,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9897959183673469
motrpac,0.0,1.0,correlation,string,392,7841,40.005102040816325,10.231483897906989,99.48979591836735,3,32.817833232113486,0.444,4.0,0.282691884990381,0.04208646856268333
motrpac,0.0,1.0,correlation,wgcna,392,40398,206.1122448979592,52.714129129912834,100.0,1,41.734127534703326,0.6854,2.0,0.21455255050604816,0.004158621713946235
motrpac,0.11,1.0,correlation,string,392,7841,40.005102040816325,10.231483897906989,99.48979591836735,3,32.817833232113486,0.444,4.0,0.282691884990381,0.04208646856268333
motrpac,0.11,1.0,correlation,wgcna,392,4594,23.43877551020408,5.994571741740174,72.44897959183673,98,25.911374197181033,0.8198,9.0,0.5377023624182232,0.07553330430996953
motrpac,0.22,1.0,correlation,string,392,4258,21.724489795918366,5.556135497677332,97.1938775510204,10,22.05039710514969,0.5112,5.0,0.3760675970205369,0.08642555190230156
motrpac,0.22,1.0,correlation,wgcna,392,2371,12.096938775510203,3.093846234145832,21.428571428571427,196,15.887865695026198,0.8404,6.0,0.150095640265505,0.16111345423871784
motrpac,0.33,1.0,correlation,string,392,2281,11.637755102040817,2.976407954486142,88.5204081632653,43,12.787964808366693,0.5929,7.0,0.49426336901050055,0.15037264357737834
motrpac,0.33,1.0,correlation,wgcna,392,1338,6.826530612244898,1.7459157576073907,14.285714285714285,259,9.555984886291002,0.8344,5.0,0.22520539991290464,0.2907324364723468
motrpac,0.44,1.0,correlation,string,392,1462,7.459183673469388,1.9077196095829636,70.40816326530613,106,8.255694840096421,0.6429,8.0,0.5730162467491892,0.2359781121751026
motrpac,0.44,1.0,correlation,wgcna,392,849,4.331632653061225,1.1078344381230754,10.459183673469388,304,5.771341882990674,0.8192,4.0,0.289065106571178,0.464075382803298
motrpac,0.56,1.0,correlation,string,392,1022,5.214285714285714,1.3335769090244793,54.08163265306123,159,5.291984697711845,0.6844,9.0,0.6362068576160187,0.3405088062622309
motrpac,0.56,1.0,correlation,wgcna,392,602,3.0714285714285716,0.7855316039459261,8.16326530612245,338,3.245090483314442,0.7915,4.0,0.35970738162925203,0.6694352159468439
motrpac,0.67,1.0,correlation,string,392,754,3.8469387755102042,0.9838718095934026,40.56122448979592,205,3.260311869445541,0.7388,9.0,0.7313624461881613,0.4562334217506631
motrpac,0.67,1.0,correlation,wgcna,392,472,2.4081632653061225,0.615898533326374,7.3979591836734695,351,1.4256164774199893,0.8185,7.0,0.5753532182103611,0.8241525423728814
motrpac,0.78,1.0,correlation,string,392,611,3.11734693877551,0.7972754319118952,26.27551020408163,247,2.0889664229872578,0.7848,9.0,0.7583552865788536,0.6006546644844517
motrpac,0.78,1.0,correlation,wgcna,392,411,2.0969387755102042,0.5363014771125841,1.2755102040816326,376,0.40505834339966923,0.7044,3.0,0.33999999999999997,0.9440389294403893
motrpac,0.89,1.0,correlation,string,392,517,2.6377551020408165,0.674617673156219,12.244897959183673,294,1.2703057085151646,0.7776,14.0,0.7439184746877054,0.7214700193423598
motrpac,0.89,1.0,correlation,wgcna,392,394,2.010204081632653,0.5141186909546428,0.5102040816326531,390,0.10049854899791943,1.0,1.0,0.16666666666666663,0.9873096446700508
motrpac,1.0,1.0,correlation,string,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9923469387755102
motrpac,1.0,1.0,correlation,wgcna,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9923469387755102
motrpac,0.0,1.0,distance_correlation,string,392,8299,42.34183673469388,10.82911425439741,99.74489795918367,2,34.13980088971918,0.452,4.0,0.29949883384073417,0.028196168213037717
motrpac,0.0,1.0,distance_correlation,wgcna,392,41943,213.99489795918367,54.73015293073751,100.0,1,48.01434707449001,0.6765,2.0,0.17781198700830497,0.0028610256777054574
motrpac,0.11,1.0,distance_correlation,string,392,8299,42.34183673469388,10.82911425439741,99.74489795918367,2,34.13980088971918,0.452,4.0,0.29949883384073417,0.028196168213037717
motrpac,0.11,1.0,distance_correlation,wgcna,392,1206,6.153061224489796,1.5736729474398456,14.030612244897958,269,8.471864648877755,0.8255,5.0,0.22634580713757396,0.31094527363184077
motrpac,0.22,1.0,distance_correlation,string,392,4497,22.943877551020407,5.867999373662509,98.72448979591837,6,22.681060904201733,0.4925,6.0,0.37710959287273543,0.057371581054036024
motrpac,0.22,1.0,distance_correlation,wgcna,392,744,3.795918367346939,0.9708231118534371,7.653061224489796,313,4.838639511253832,0.8476,5.0,0.19375573921028466,0.5255376344086021
motrpac,0.33,1.0,distance_correlation,string,392,2352,12.0,3.0690537084398977,90.3061224489796,38,13.002354574837431,0.5995,8.0,0.4884436713558527,0.13350340136054423
motrpac,0.33,1.0,distance_correlation,wgcna,392,563,2.872448979591837,0.7346416827600606,6.63265306122449,342,2.82012738937355,0.7973,3.0,0.3372295399707289,0.6873889875666075
motrpac,0.44,1.0,distance_correlation,string,392,1479,7.545918367346939,1.929902395740905,73.46938775510205,98,8.116054489906535,0.6656,10.0,0.5922336861104979,0.2244759972954699
motrpac,0.44,1.0,distance_correlation,wgcna,392,475,2.423469387755102,0.6198131426483636,6.377551020408164,354,1.5711883595889415,0.8356,4.0,0.46376720111097086,0.8105263157894737
motrpac,0.56,1.0,distance_correlation,string,392,977,4.98469387755102,1.2748577691946346,58.41836734693877,152,4.763249020660127,0.7091,11.0,0.6858452527349552,0.34390992835209827
motrpac,0.56,1.0,distance_correlation,wgcna,392,422,2.1530612244897958,0.5506550446265462,2.0408163265306123,370,0.6284422077617478,0.7879,5.0,0.494140625,0.933649289099526
motrpac,0.67,1.0,distance_correlation,string,392,739,3.770408163265306,0.9642987629834543,43.11224489795919,201,3.0056650316331557,0.7326,11.0,0.7545330365481857,0.4546684709066306
motrpac,0.67,1.0,distance_correlation,wgcna,392,405,2.066326530612245,0.5284722584686048,1.0204081632653061,381,0.3205365010101035,0.9177,2.0,0.25,0.9506172839506173
motrpac,0.78,1.0,distance_correlation,string,392,579,2.954081632653061,0.7555195991440053,21.683673469387756,259,1.7736546132811937,0.7663,9.0,0.7765885761775342,0.6234887737478411
motrpac,0.78,1.0,distance_correlation,wgcna,392,394,2.010204081632653,0.5141186909546428,0.5102040816326531,390,0.10049854899791943,1.0,1.0,0.16666666666666663,0.9796954314720813
motrpac,0.89,1.0,distance_correlation,string,392,505,2.576530612244898,0.6589592358682603,5.612244897959184,296,1.135808713092288,0.7515,8.0,0.6525577184246265,0.7287128712871287
motrpac,0.89,1.0,distance_correlation,wgcna,392,394,2.010204081632653,0.5141186909546428,0.5102040816326531,390,0.10049854899791943,1.0,1.0,0.16666666666666663,0.9796954314720813
motrpac,1.0,1.0,distance_correlation,string,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9846938775510204
motrpac,1.0,1.0,distance_correlation,wgcna,392,392,2.0,0.5115089514066496,0.25510204081632654,392,0.0,0.0,0.0,0.0,0.9846938775510204
motrpac,0.0,0.5,variance,string,784,39207,100.01785714285714,12.77367268746579,99.23469387755102,7,77.46788134644011,0.4603,3.0,0.2892536708161667,0.012931364297191827
